,created_at,tweet_id,text,user_id,user_name
357,Fri Jun 07 15:04:13 +0000 2019,1137012389688352769,"RT @NatHunter_BBC: The #wwc2019 Women's World Cup starts tonight. To mark the occasion, we'll start constantly asking Scottish politicians…",2761517116,Lesley Muir
358,Fri Jun 07 15:04:02 +0000 2019,1137012347376214016,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",1373976318,Ronnster
359,Fri Jun 07 15:03:33 +0000 2019,1137012222226571264,"RT @LA_ctualite: 🔴 FOOTBALL- #WWC2019 ⚽️ :

Ce soir débute la coupe du Monde Féminine de Football en France ! Pour la première fois le matc…",351723181,📰 LA_𝖈𝖙𝖚𝖆𝖑𝖎𝖙𝖊 📺
360,Fri Jun 07 15:03:19 +0000 2019,1137012163460194305,"RT @tjcope: ⚽ ¡España debuta en el #WWC2019!

 🇪🇸España - Sudáfrica🇿🇦

🏟️Stade Oceane (Le Havre).

🗓️Sábado 8
⌚18.00

🎙️ @rubenmartinweb
🎤…",1125684122834415616,Manuel García
361,Fri Jun 07 15:02:34 +0000 2019,1137011976872353793,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",2867104247,Denise
362,Fri Jun 07 15:05:50 +0000 2019,1137012797592743936,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",2789938409,Schneider
363,Fri Jun 07 15:06:25 +0000 2019,1137012946620616709,"💃L'ambiance🔊🎧dans la tanière des Lionnes Indomptables🇨🇲 avec @AjaraNjoya en chef d'orchestre !👌
💚❤️💛💪… https://t.co/U3bA9MroF3",4904700196,Parlons Foot 237
364,Fri Jun 07 15:06:25 +0000 2019,1137012945248968704,"A cuatro horas del inicio del Mundial de Fútbol femenino, así está el Parc des Princes #WWC2019 #FRACOR… https://t.co/Ma1XXNl4AP",94622472,Jorge Morón
365,Fri Jun 07 15:06:21 +0000 2019,1137012926932537344,"RT @LaLigaEN: 🤩 The @FIFAWWC starts TODAY! 🤩

Will @NGSuper_Falcons star @AsisatOshoala be amongst the top scorers? 🇳🇬

#LigaIberdrola #WWC…",1681214006,Abdrahman
366,Fri Jun 07 15:06:17 +0000 2019,1137012910612471811,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",790175347,Kapitalistin. 🎶
367,Fri Jun 07 15:06:51 +0000 2019,1137013053780836352,Nice overview on the Ada Hegerberg (@AdaStolsmo ) situation at https://t.co/NZbeh1bQhm by @twoht . I fear for how s… https://t.co/yid1BFvaKZ,48748325,Daniel Levine
368,Fri Jun 07 15:07:41 +0000 2019,1137013262019698688,"HOY comienza el torneo más hermoso que puede existir, hablamos del #MundialFemenino Francia 2019 y en Somos Cantera… https://t.co/QZPQ7K3Ddh",2941481601,Somos Cantera™
369,Fri Jun 07 15:07:31 +0000 2019,1137013221305606144,Here's why we should all celebrate the kick off of #WWC2019 today. https://t.co/4UfuM3g4Bo,1541641908,Kristin Zeier
370,Fri Jun 07 15:07:20 +0000 2019,1137013174190923776,RT @BCCommTrust: 🎥 Ahead of the #WWC2019 checkout our very own youth councillor Mel talking about our award winning women's and girl's foot…,462513751,EFL Trust
371,Fri Jun 07 15:08:09 +0000 2019,1137013383222501376,"If you want a taste of #WWC2019 from here 🇫🇷, read @christophclarey on France's women's team hoping to ""ride the wa… https://t.co/uAimBBnXRz",176478023,Elian Peltier
372,Fri Jun 07 15:08:02 +0000 2019,1137013352859750400,"RT @LaLigaEN: 🤩 The @FIFAWWC starts TODAY! 🤩

Will @NGSuper_Falcons star @AsisatOshoala be amongst the top scorers? 🇳🇬

#LigaIberdrola #WWC…",277912537,DejiFapo
373,Fri Jun 07 15:07:54 +0000 2019,1137013318479155200,🇧🇷 Si hablamos de promesas el nombre de GEYSE Ferreira no puede pasar por alto. Fue goleadora en el Mundial juvenil… https://t.co/JyIZhWpu7e,2941481601,Somos Cantera™
374,Fri Jun 07 15:07:52 +0000 2019,1137013309037776901,"🇨🇱 Elisa DURAN (17 años) fue una de la sorpresa  en la convocatoria, juega de volante ofensivo en el Colo Colo.

Se… https://t.co/N0rZRWMAxO",2941481601,Somos Cantera™
375,Fri Jun 07 15:07:50 +0000 2019,1137013299902603264,"🇦🇷 La más joven del plantel de Argentina es: Dalila IPPOLITO (17 años) es la promesa a seguir, juega de volante ofe… https://t.co/CF0FijqHLj",2941481601,Somos Cantera™
376,Fri Jun 07 15:07:47 +0000 2019,1137013287965646848,"🇺🇸 Las actuales campeonas del Mundial tendrá en Mallory Pugh (21 años) su jugadora juvenil a seguir.

Actualmente j… https://t.co/WoXVdLGbem",2941481601,Somos Cantera™
377,Fri Jun 07 15:10:38 +0000 2019,1137014007007797248,"RT @LaLigaEN: 🤩 The @FIFAWWC starts TODAY! 🤩

Will @NGSuper_Falcons star @AsisatOshoala be amongst the top scorers? 🇳🇬

#LigaIberdrola #WWC…",724854349,Chuky Unadulterated
378,Fri Jun 07 15:10:34 +0000 2019,1137013989244899329,⏳Unas horas antes la Copa Mundial Femenina de Football. Celebramos el notable éxito de las mujeres atletas. Están r… https://t.co/039ZzGzjxm,952104950,Francia en Guatemala
379,Fri Jun 07 15:10:24 +0000 2019,1137013947696058368,"RT @Candlewick: Every school subject can be explored through the lens of soccer!

Soccer School
#SummerReading #WWC2019 https://t.co/MoKsHp…",884499458863529984,Laurie Smith
380,Fri Jun 07 15:09:26 +0000 2019,1137013703822454785,RT @MikeLiggins: Watch this !! On @BBCLookEast tonight we look ahead to the #WWC2019 with the help of students from @Thorpe_PE. Future Engl…,196675005,Nathan Moore
381,Fri Jun 07 15:08:13 +0000 2019,1137013398502346752,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",901839136012808195,xDark
